path,pseudo_label,pseudo_label_str
../data/raw/sans_label/3274a331-b75d-4a2d-98ef-9a479a6c0bb4.jpg,1,cancer
../data/raw/sans_label/32caf3b1-12a7-4479-8100-ba6bc4871c19.jpg,0,normal
../data/raw/sans_label/32e39df2-7d70-4840-9499-a67e3732c15e.jpg,1,cancer
../data/raw/sans_label/3321576b-367a-4938-8d64-67e51250b119.jpg,1,cancer
../data/raw/sans_label/3387325e-d04f-474f-b92c-ddcd30ec1459.jpg,0,normal
../data/raw/sans_label/33a155f9-8a6b-44fc-a8ae-7113b07b8f91.jpg,0,normal
../data/raw/sans_label/33a6d838-67db-4ad2-a67a-b4d4b641ec8a.jpg,1,cancer
../data/raw/sans_label/342d6428-161c-44ed-9d64-06bcf5dce28e.jpg,1,cancer
../data/raw/sans_label/3439c8c8-38fc-4eee-9cf8-2aa45984ef2f.jpg,0,normal
../data/raw/sans_label/344323e8-0de6-4be6-96c8-8500ac8cc99a.jpg,1,cancer
../data/raw/sans_label/34540c92-4a23-4cfd-98ad-f3c6b3945f4d.jpg,1,cancer
../data/raw/sans_label/3467158c-3697-47f1-a536-52cca45f79c2.jpg,1,cancer
../data/raw/sans_label/349a5dee-ae7f-4de8-a34f-b34f593d1b60.jpg,0,normal
../data/raw/sans_label/34b18f32-9585-47b3-8b06-e3f3f824cc4f.jpg,1,cancer
../data/raw/sans_label/34e338eb-7878-434e-91c2-02c21dd0ef90.jpg,0,normal
../data/raw/sans_label/356d690f-490f-45e0-8eef-70159517d826.jpg,1,cancer
../data/raw/sans_label/356e6bfb-7450-4b8c-bbcd-a249aff5df0b.jpg,1,cancer
../data/raw/sans_label/3606e8dc-a4e9-445b-a8ee-bf5c97132bbd.jpg,1,cancer
../data/raw/sans_label/36237878-c00d-4943-9ae5-66858bf5f88c.jpg,0,normal
../data/raw/sans_label/363de948-eb0e-44f4-91dd-c2dc770cd908.jpg,0,normal
../data/raw/sans_label/36aa97d2-9e9b-4d5a-8b69-ac719d8012e9.jpg,1,cancer
../data/raw/sans_label/36d73f55-0c1c-4e0e-8d95-44a7a86f2bce.jpg,1,cancer
../data/raw/sans_label/36f49b25-9b44-4539-a281-133ea3b82e57.jpg,1,cancer
../data/raw/sans_label/37930978-9a33-452a-9f2b-514a882cfcb1.jpg,1,cancer
../data/raw/sans_label/379370a3-44c0-419c-941f-dd99692e70e2.jpg,1,cancer
../data/raw/sans_label/38330f8d-b1b3-4c5d-a9aa-5637ea96a44d.jpg,1,cancer
../data/raw/sans_label/391fa099-33ae-4f27-bbbc-248f072a9373.jpg,1,cancer
../data/raw/sans_label/39212733-698a-40da-9b79-43ba2eb9917c.jpg,1,cancer
../data/raw/sans_label/39adbd1c-e78f-4e0f-97e6-af1cdbbe8789.jpg,1,cancer
../data/raw/sans_label/3a0ffe76-2d79-4426-bb1c-e3ae39ef3c03.jpg,1,cancer
../data/raw/sans_label/3a1ca119-8f2b-4337-9df5-89dfc23dc9e4.jpg,1,cancer
../data/raw/sans_label/3a572471-d25c-44a5-a164-1c015e03e655.jpg,0,normal
../data/raw/sans_label/3a6c4f41-df0e-4234-aff8-ada90e4a99db.jpg,0,normal
../data/raw/sans_label/3ae4539c-96a8-4428-a555-29753b701ce0.jpg,1,cancer
../data/raw/sans_label/3afd9d56-d6e9-4d81-bdf7-2ee60e20f366.jpg,1,cancer
../data/raw/sans_label/3aff54be-b7ff-4071-abce-a25915bb0453.jpg,1,cancer
../data/raw/sans_label/3b0a6481-33b8-47b5-b1b5-a87f612468c8.jpg,1,cancer
../data/raw/sans_label/3b1f05e1-7b97-4e82-9574-61f36a179d1c.jpg,1,cancer
../data/raw/sans_label/3b44606b-e7fe-4d15-9609-d11cc657fd6f.jpg,1,cancer
../data/raw/sans_label/3b763d9e-91a1-403e-8c0c-edd716c08251.jpg,0,normal
../data/raw/sans_label/3b9acde3-0830-4ad3-95ac-fd47b5a7f2e7.jpg,1,cancer
../data/raw/sans_label/3bf6c1a5-f039-4408-8034-4c575ab55e7b.jpg,0,normal
../data/raw/sans_label/3d044239-3bcc-4511-a52f-c415b51e5f58.jpg,1,cancer
../data/raw/sans_label/3d09671b-9479-4ec9-a9cf-2934ad88657b.jpg,1,cancer
../data/raw/sans_label/3d19107a-9578-481b-9063-791dd3c2f06f.jpg,1,cancer
../data/raw/sans_label/3d6aa1fe-6c9f-4afa-a499-dc909d838e98.jpg,1,cancer
../data/raw/sans_label/3d793a95-4fa0-4cd9-8017-0dd7e5fd1d20.jpg,1,cancer
../data/raw/sans_label/3d93aeef-b3f6-4b56-a9db-271eb2a012bf.jpg,1,cancer
../data/raw/sans_label/3dba1589-a66c-4282-afe8-5b25c19a2990.jpg,1,cancer
../data/raw/sans_label/3de3c09a-52bc-4915-bb84-61a0cfedf855.jpg,1,cancer
../data/raw/sans_label/3e3bc53d-e0df-450f-b93b-9d3e6060e195.jpg,0,normal
../data/raw/sans_label/3e5acc42-321e-45eb-ba51-ecca20a29587.jpg,1,cancer
../data/raw/sans_label/3ead2ab0-c386-48b7-8e2f-77b0a7219695.jpg,1,cancer
../data/raw/sans_label/3efef3cf-866e-477d-8371-ce2de57bdb8b.jpg,0,normal
../data/raw/sans_label/3f29902a-53f3-4335-9b45-fea429402145.jpg,0,normal
../data/raw/sans_label/3f344776-95e6-403b-9624-08234c01d2c2.jpg,1,cancer
../data/raw/sans_label/3f5ace85-69f1-4cad-82d3-2d85ba19c5d9.jpg,1,cancer
../data/raw/sans_label/3faa6891-dd9c-41b2-aca3-0b87b22eb6b6.jpg,1,cancer
../data/raw/sans_label/3fc6f478-c3ef-4df8-a016-17c9c28805d5.jpg,1,cancer
../data/raw/sans_label/3fd266be-c678-4720-a098-e03acdd357ec.jpg,1,cancer
../data/raw/sans_label/40077be9-cf60-4d6c-a01b-6de6bb7cf4c1.jpg,1,cancer
../data/raw/sans_label/40a84ff8-47bf-4962-80d1-98ab2bf63a4d.jpg,0,normal
../data/raw/sans_label/40b1313e-6c50-488f-9066-bfefc7c5b2e1.jpg,0,normal
../data/raw/sans_label/40b5615a-890b-458f-af87-20cec67dc51b.jpg,1,cancer
../data/raw/sans_label/40e7db67-c2e3-4f79-943d-d6ac5b35cf2e.jpg,0,normal
../data/raw/sans_label/41360b65-66a4-47c0-a2c6-6db7bb2c6518.jpg,1,cancer
../data/raw/sans_label/41393bf4-fb5c-46a7-8f81-5262658865f8.jpg,0,normal
../data/raw/sans_label/4167f137-70aa-4295-9237-e6f3d8ddec87.jpg,1,cancer
../data/raw/sans_label/4171779c-96fe-4b29-afa0-c71919507cc3.jpg,1,cancer
../data/raw/sans_label/41b08a1e-2cff-48e3-a659-c0e1e658e7fc.jpg,1,cancer
../data/raw/sans_label/41d0f225-4842-4b7b-9e54-9952e603e03f.jpg,1,cancer
../data/raw/sans_label/420bc65c-4456-45ff-b5b4-19ba112649c3.jpg,0,normal
../data/raw/sans_label/4212e469-4106-4e65-bd52-814351f05619.jpg,1,cancer
../data/raw/sans_label/4235abf9-6849-4a61-b70e-96317f1548c6.jpg,1,cancer
../data/raw/sans_label/4245d386-f23e-4f0e-b5e6-dc141da90edb.jpg,1,cancer
../data/raw/sans_label/425208de-a7b6-48b4-a44c-3e5199b97fef.jpg,1,cancer
../data/raw/sans_label/425c79ee-7d27-4f56-bc4a-1379504fc2a7.jpg,0,normal
../data/raw/sans_label/4277ef53-5782-4d64-a82d-6b44fbac28db.jpg,1,cancer
../data/raw/sans_label/42d9ce05-9a99-4f86-b7fa-807a3f62396b.jpg,0,normal
../data/raw/sans_label/438833fd-6e2c-4a08-915e-dd984764fa0e.jpg,0,normal
../data/raw/sans_label/43dbbbbc-4970-46ef-8f45-20aec836e19a.jpg,1,cancer
../data/raw/sans_label/43e52669-bf1e-468a-a962-e2cb5b258314.jpg,1,cancer
../data/raw/sans_label/44139282-f2e8-4ab1-b16c-d459a0a33a89.jpg,1,cancer
../data/raw/sans_label/4424d3a7-1d99-4e69-9e1b-ca4b6f3c9cbf.jpg,0,normal
../data/raw/sans_label/44303155-6799-420d-a55d-99e018674515.jpg,1,cancer
../data/raw/sans_label/444fe6ac-f7e6-47ae-acbb-3a50c39d9c6e.jpg,1,cancer
../data/raw/sans_label/445cf17d-d94e-4c4d-928f-75ef64f771e9.jpg,1,cancer
../data/raw/sans_label/448dad51-615d-4a17-84bc-588412fb79f4.jpg,0,normal
../data/raw/sans_label/4542a953-9f45-49ca-b90b-502fd29732c7.jpg,1,cancer
../data/raw/sans_label/4545f8d2-4fb5-49c2-bb0d-eb2d5372e1f6.jpg,1,cancer
../data/raw/sans_label/45d918bb-f290-4a21-8cc9-a139377498d8.jpg,0,normal
../data/raw/sans_label/46718442-5923-4b9f-b2f4-c64d55cdbb7b.jpg,1,cancer
../data/raw/sans_label/470ac80f-4c53-41b5-a903-6054e4f7d424.jpg,1,cancer
../data/raw/sans_label/470fdac5-3acb-4d5a-aa31-aaf866697c44.jpg,1,cancer
../data/raw/sans_label/473788b6-9e8e-449e-82fe-c4f75c13ad96.jpg,0,normal
../data/raw/sans_label/478a4925-c244-4ad7-9df0-a22840d9a508.jpg,1,cancer
../data/raw/sans_label/47abe1b3-9a05-4d39-bae6-f3287dfffa60.jpg,1,cancer
../data/raw/sans_label/4847c338-78a2-4d87-a820-058ce5ebb809.jpg,1,cancer
../data/raw/sans_label/4855f846-6416-4708-8d81-e9e077c340b3.jpg,1,cancer
../data/raw/sans_label/48707112-26c5-4351-ba2d-ea391da2c900.jpg,0,normal
../data/raw/sans_label/487ce1da-e303-4e8d-bcc4-9e857ad7b982.jpg,1,cancer
../data/raw/sans_label/48a96c9e-737b-4604-b619-9ba6d533a449.jpg,1,cancer
../data/raw/sans_label/48db0c1b-9bf0-4260-8de9-59ba582b8c64.jpg,1,cancer
../data/raw/sans_label/4940c0e4-2564-446d-a31e-49730bace275.jpg,0,normal
../data/raw/sans_label/49439d86-3c4a-4e7a-ae95-f5c545a07faf.jpg,1,cancer
../data/raw/sans_label/4969375d-41fa-4be7-bd79-ac39227781ab.jpg,1,cancer
../data/raw/sans_label/49a9090d-d087-46e5-9309-8a6ba68df5cb.jpg,0,normal
../data/raw/sans_label/4a0dcb3d-b143-4a64-8665-d150a0397f9d.jpg,0,normal
../data/raw/sans_label/4a4822ad-22e0-4dac-a072-18fe2824cc9f.jpg,0,normal
../data/raw/sans_label/4a607152-f955-4c6c-becd-44d73e22988d.jpg,0,normal
../data/raw/sans_label/4a64d369-e33e-46fc-812a-b02ef91337c0.jpg,1,cancer
../data/raw/sans_label/4a84d005-84db-4ce5-81c1-ef1b39b9c219.jpg,0,normal
../data/raw/sans_label/4ab4a1fe-973b-4d6f-9efd-3803308a3554.jpg,0,normal
../data/raw/sans_label/4ad95ffb-24ab-40f0-88f2-22b36a6b2906.jpg,1,cancer
../data/raw/sans_label/4b1c65e8-d1c8-46d2-a32f-f47da2f7b33e.jpg,1,cancer
../data/raw/sans_label/4b217ca0-4e5f-4d5e-a71d-b9f992e43281.jpg,1,cancer
../data/raw/sans_label/4bc797d8-30f1-45b4-ae60-1eb83188c8db.jpg,1,cancer
../data/raw/sans_label/4beb7ae1-51f0-48f2-bc18-a13500e164ef.jpg,1,cancer
../data/raw/sans_label/4c7dd03b-a2d7-4008-9f72-b62d0f958e63.jpg,0,normal
../data/raw/sans_label/4ca7ee0c-f302-4ffa-af58-0e845e4e2aba.jpg,1,cancer
../data/raw/sans_label/4cc8628e-3700-45cc-9bd3-30c727c42a46.jpg,1,cancer
../data/raw/sans_label/4d0e8bfd-1207-471b-9266-384ee890470a.jpg,1,cancer
../data/raw/sans_label/4d16f5d0-bb48-4571-a231-ed67a5d6dd5e.jpg,0,normal
../data/raw/sans_label/4d276aed-3ddd-4af8-a79b-2649a9cfcd2b.jpg,0,normal
../data/raw/sans_label/4de2f2d2-e55a-419f-9180-cb248afd5546.jpg,1,cancer
../data/raw/sans_label/4dea203c-6caf-4232-a8d8-af8b1eb5b286.jpg,0,normal
../data/raw/sans_label/4e2a2ed8-cc16-4b42-b67e-59f949e07654.jpg,0,normal
../data/raw/sans_label/4e3b417f-147f-4fe8-8539-e21bdf25ae7c.jpg,0,normal
../data/raw/sans_label/4e485909-c17c-473b-a216-2ff0609db39f.jpg,0,normal
../data/raw/sans_label/4ed9890b-5bc7-4467-ae5f-2e10bd59040c.jpg,1,cancer
../data/raw/sans_label/4f5106a7-6369-43e6-88d8-d751965465ab.jpg,0,normal
../data/raw/sans_label/4f57aa56-f70c-40b1-bf05-e8b4b5a96665.jpg,0,normal
../data/raw/sans_label/4f843f10-b692-4744-a9db-754727f78b1b.jpg,1,cancer
../data/raw/sans_label/4f957598-f192-4dca-863d-f854b6a794a5.jpg,0,normal
../data/raw/sans_label/4fa53d5a-5b60-45ce-8df5-73bc1fc53fcc.jpg,1,cancer
../data/raw/sans_label/4fc6fd73-542f-4f22-a4c1-db9804334e69.jpg,1,cancer
../data/raw/sans_label/4ff209cf-48f8-4f62-a113-e34ca9b65ce2.jpg,1,cancer
../data/raw/sans_label/4ff27469-de3a-4025-8ae9-7ca95650115c.jpg,0,normal
../data/raw/sans_label/5068407e-c4f6-4d77-9a17-eb936200b368.jpg,1,cancer
../data/raw/sans_label/50b98648-0e5b-4fbd-bb2b-bef1be46a55b.jpg,1,cancer
../data/raw/sans_label/511fbc9c-fe8c-4612-9cc4-46490987601f.jpg,1,cancer
../data/raw/sans_label/5161b562-dee2-4274-bfa3-71ee764d2f3a.jpg,0,normal
../data/raw/sans_label/51a311cf-b0df-4759-8b4b-0dae8eee2a4e.jpg,1,cancer
../data/raw/sans_label/51a964bd-5916-45b8-91ae-81a0635143a9.jpg,1,cancer
../data/raw/sans_label/51d94c32-e7d6-4c12-871f-60aa862442fe.jpg,0,normal
../data/raw/sans_label/526c8abe-325b-4e72-bff7-3476900bee6c.jpg,0,normal
../data/raw/sans_label/52b3b597-7397-4e1c-8e8b-8f8b84af20b7.jpg,0,normal
../data/raw/sans_label/52cc60ff-dedd-4ed0-be2a-7538d2ed96d7.jpg,0,normal
../data/raw/sans_label/52d8deef-b6a8-4772-8a02-be9a7f6b3741.jpg,0,normal
../data/raw/sans_label/52f16dc2-f3c0-499c-9a50-59e02341b0fa.jpg,1,cancer
../data/raw/sans_label/52fe9479-660b-47f8-955e-ebf52fe8c9aa.jpg,1,cancer
../data/raw/sans_label/530336b1-b63c-4693-a842-088374c12d4b.jpg,1,cancer
../data/raw/sans_label/531d1c0c-a400-41ea-b3a0-d73f59885416.jpg,1,cancer
../data/raw/sans_label/533b4415-879e-490c-b039-eb272938ba83.jpg,0,normal
../data/raw/sans_label/5343b736-574c-4a8b-8a26-606a727a3ba2.jpg,1,cancer
../data/raw/sans_label/53af10d9-bad5-48ff-ba27-f26153fb11a1.jpg,0,normal
../data/raw/sans_label/53e9498b-de30-45f9-9653-768b3838b364.jpg,0,normal
../data/raw/sans_label/5408cb44-850a-49d9-8f6e-8e7d7d6ea44a.jpg,0,normal
../data/raw/sans_label/5434d6b2-b0dd-42d7-832c-ae465e64ddc2.jpg,1,cancer
../data/raw/sans_label/5441bcd3-665f-4140-ac1f-ac21f65b8f49.jpg,1,cancer
../data/raw/sans_label/544f03e7-a98e-4337-8fc0-01ace3ec18e1.jpg,1,cancer
../data/raw/sans_label/553cf3fa-ab91-47b4-98c9-9e6c9f3c964f.jpg,0,normal
../data/raw/sans_label/5544c82f-910d-4207-a46f-7e89a740c22e.jpg,1,cancer
../data/raw/sans_label/55651521-e806-425c-8314-9fd20864b090.jpg,1,cancer
../data/raw/sans_label/55938246-aacc-4725-8e13-59d3bfaaf974.jpg,0,normal
../data/raw/sans_label/55e150d8-7be4-4d4b-88b9-8dfaf3ab7d86.jpg,0,normal
../data/raw/sans_label/55e65112-e914-4360-a2cb-3245bb02005a.jpg,1,cancer
../data/raw/sans_label/55ff4348-5711-47d8-9482-11fdfae5a64a.jpg,0,normal
../data/raw/sans_label/56349c6c-aa8c-49a4-9112-f50938eecfed.jpg,0,normal
../data/raw/sans_label/566df089-a010-4e9a-8038-48bafb8d65c4.jpg,1,cancer
../data/raw/sans_label/5674a7bf-6fe6-4c43-b574-fdd81608e18b.jpg,1,cancer
../data/raw/sans_label/5678f634-63d9-4f7a-8d1e-a5d05a324747.jpg,1,cancer
../data/raw/sans_label/56839f79-a382-40e1-854d-312d7e2e7c11.jpg,1,cancer
../data/raw/sans_label/56c4e87b-d26c-4163-aad6-cc18cdb31c4d.jpg,1,cancer
../data/raw/sans_label/56dad7f7-9054-468b-9714-10589af74613.jpg,1,cancer
../data/raw/sans_label/56e37c03-c9a4-4e39-8d6f-12bf8e03dcb4.jpg,1,cancer
../data/raw/sans_label/56f2989c-2983-4d9e-8cfd-2aceae7cad0e.jpg,0,normal
../data/raw/sans_label/56f43b5b-e894-4a26-9117-e12b45937248.jpg,1,cancer
../data/raw/sans_label/5735cc06-85b0-48a3-84c0-b636f7817ac5.jpg,1,cancer
../data/raw/sans_label/5795682e-91f2-4aa7-917a-55b589fda78b.jpg,1,cancer
../data/raw/sans_label/57b499f8-f04b-4c6c-96ee-1ebf4eba5f12.jpg,0,normal
../data/raw/sans_label/57baf15b-026f-49e4-8fe5-0b46802abba3.jpg,1,cancer
../data/raw/sans_label/57e77227-39fe-4d00-9419-a6cbdbc33e16.jpg,0,normal
../data/raw/sans_label/58cba4ba-db60-4790-af57-466b841a20ce.jpg,1,cancer
../data/raw/sans_label/59012ec2-6d1a-49b9-b7d2-91095e72f177.jpg,0,normal
../data/raw/sans_label/5917a21d-0a1e-4138-ab5d-0d0e29d32b6b.jpg,1,cancer
../data/raw/sans_label/592e9fb8-cf27-4acf-ab1f-7644e76ff88e.jpg,1,cancer
../data/raw/sans_label/59f4a53f-126b-4239-b6c4-7d352eec2ad5.jpg,1,cancer
../data/raw/sans_label/5a3b10ea-d871-4565-ab46-604e9903f3ee.jpg,0,normal
../data/raw/sans_label/5a4646c6-3d6e-43db-aab7-1205f7cca59b.jpg,0,normal
../data/raw/sans_label/5a989308-5f9a-4528-9323-7a6c6547107d.jpg,0,normal
../data/raw/sans_label/5aa75529-97ae-4f97-b1fd-50e0d070ba04.jpg,0,normal
../data/raw/sans_label/5aafb393-a10b-430e-b1eb-5a86947c4395.jpg,1,cancer
../data/raw/sans_label/5ad5d915-777b-4f36-84a1-2c019a869145.jpg,0,normal
../data/raw/sans_label/5b076a83-afe8-4876-a740-9c4671fdf489.jpg,1,cancer
../data/raw/sans_label/5b2e35be-2519-4ce5-bf34-3632e6e697e7.jpg,1,cancer
../data/raw/sans_label/5b819f6b-dd29-42b7-b4ac-29ef152bf6bb.jpg,0,normal
../data/raw/sans_label/5ba37d73-71d7-42f0-9d4f-f5180e6aa90b.jpg,0,normal
../data/raw/sans_label/5be6f4ce-f557-4f9a-a298-83ec918be7e8.jpg,1,cancer
../data/raw/sans_label/5becfe91-2b0c-4dcd-b20d-b6af822bd883.jpg,0,normal
../data/raw/sans_label/5c13438d-0564-4421-85c6-30d58bc1610c.jpg,1,cancer
../data/raw/sans_label/5c3fce72-b187-4488-bbe6-dfa02179e536.jpg,1,cancer
../data/raw/sans_label/5c4bac09-ff98-42e0-92d7-39d2795ce655.jpg,0,normal
../data/raw/sans_label/5c70c07a-e371-49c9-ae30-2946d0a0d325.jpg,1,cancer
../data/raw/sans_label/5c9fe812-4d0a-4c85-b58a-e2e47b731aec.jpg,0,normal
../data/raw/sans_label/5cab86f2-5334-48fa-89b8-29ec76dc8e0e.jpg,0,normal
../data/raw/sans_label/5cd3ab20-9d14-41b8-a8f6-6a4656ff6037.jpg,0,normal
../data/raw/sans_label/5cfffb87-69c7-43fe-beff-bd68faf57a4c.jpg,1,cancer
../data/raw/sans_label/5d54c255-27b9-4656-9450-b0482579555a.jpg,0,normal
../data/raw/sans_label/5d675741-3b51-47be-afce-5c79ebe8b6ea.jpg,1,cancer
../data/raw/sans_label/5d67d159-6e50-4a5e-a3ce-aa87c190d358.jpg,1,cancer
../data/raw/sans_label/5d7dc03a-a9ef-4c24-9cb9-aee319a7ada5.jpg,1,cancer
../data/raw/sans_label/5d9c556c-ccf4-4960-a0c4-3fd6a3043fac.jpg,0,normal
../data/raw/sans_label/5dd5c97a-611d-4503-b61b-41e0c3392f01.jpg,0,normal
../data/raw/sans_label/5ddcb581-7e49-4d44-9cb0-ff728b2a0742.jpg,1,cancer
../data/raw/sans_label/5df0a274-ccd4-4403-ac8c-453f51ffeedc.jpg,0,normal
../data/raw/sans_label/5e06645e-7143-415b-9489-eb075330037a.jpg,0,normal
../data/raw/sans_label/5e0830ef-ca21-4640-9a17-5e696db5efa6.jpg,0,normal
../data/raw/sans_label/5e507feb-4ab0-4ac8-b211-5f34dd99e490.jpg,1,cancer
../data/raw/sans_label/5ea43909-09a1-45a8-9d03-f3b9df576090.jpg,0,normal
../data/raw/sans_label/5ecb0070-73d9-4e69-b95b-270db8ae3c2c.jpg,1,cancer
../data/raw/sans_label/5ed35eaf-bdfa-452f-b7b7-85217d1ca78f.jpg,1,cancer
../data/raw/sans_label/5ee07b35-5f1b-4871-986f-9890511a6459.jpg,0,normal
../data/raw/sans_label/5f37b3dc-0a43-4369-9921-95d1c9aae781.jpg,1,cancer
../data/raw/sans_label/5f4659b2-668e-4f60-829f-b8157dcc15fd.jpg,0,normal
../data/raw/sans_label/5f4ed338-616e-43d7-b2a6-da67f4cdde5e.jpg,1,cancer
../data/raw/sans_label/5f4f7c1c-0ad6-4826-9a96-0c264d5f4b07.jpg,0,normal
../data/raw/sans_label/5f55e8e8-a676-42a9-bce8-4dd02234a621.jpg,1,cancer
../data/raw/sans_label/5f7d15a8-3033-47f9-8afc-6e18d3652ce1.jpg,1,cancer
../data/raw/sans_label/5f80fa29-e2a3-4897-ac4e-d3ec50b42898.jpg,0,normal
../data/raw/sans_label/5fe1b066-348e-4ae9-b483-9fd19aeb670f.jpg,0,normal
../data/raw/sans_label/5ffa1008-2645-4ca8-be18-8802c305e59a.jpg,1,cancer
../data/raw/sans_label/6048f041-cd08-4194-889a-9b5431ebbcb0.jpg,1,cancer
../data/raw/sans_label/6088b0d9-038a-4ad4-9f1d-24c6ecc01080.jpg,0,normal
../data/raw/sans_label/6096043c-3781-4184-bccd-610da2e4f959.jpg,1,cancer
../data/raw/sans_label/60bee275-9a87-48eb-a18d-c2eb53ccc30f.jpg,0,normal
../data/raw/sans_label/60fc769c-658f-448d-b704-74364e12ad05.jpg,1,cancer
../data/raw/sans_label/61174d39-5271-4b15-9aec-431ab38d982d.jpg,1,cancer
../data/raw/sans_label/611cdb80-2293-4ba6-8b32-7d2943a1bb17.jpg,0,normal
../data/raw/sans_label/6127ee10-688a-4e71-9b84-e80719bf4ef8.jpg,1,cancer
../data/raw/sans_label/61573140-5d9f-4678-96d9-2edd5b17cfe5.jpg,0,normal
../data/raw/sans_label/615bc32b-fc75-4e88-8218-185988721a2b.jpg,1,cancer
../data/raw/sans_label/61c75b00-ab30-4af7-9017-e4d2c000ec79.jpg,0,normal
../data/raw/sans_label/61d095a1-9a77-44d3-8262-f1f421a4c5ad.jpg,1,cancer
../data/raw/sans_label/61e529cd-243c-41a1-aab7-ad06eb8281bf.jpg,0,normal
../data/raw/sans_label/62125f5d-8ac3-48a7-851b-ea7dde08bc50.jpg,0,normal
../data/raw/sans_label/622159c6-bf81-4300-82ac-ec4583143d51.jpg,0,normal
../data/raw/sans_label/62417f42-1c08-4c56-840e-2a360d05af1c.jpg,1,cancer
../data/raw/sans_label/628c2c9d-aed0-4bd5-a55c-755fd07afa3c.jpg,0,normal
../data/raw/sans_label/629ce647-ee7a-40ef-95a5-c991c5ba7665.jpg,1,cancer
../data/raw/sans_label/62a6cdf6-cb17-4933-854d-e44e899b6947.jpg,1,cancer
../data/raw/sans_label/62acd743-0555-4bb9-b26d-c4c8f09409f3.jpg,1,cancer
../data/raw/sans_label/62bfdf9a-a52d-4601-bd89-5da0b9b31447.jpg,1,cancer
../data/raw/sans_label/62c94be8-7c39-492e-b536-c5251beb12f3.jpg,1,cancer
../data/raw/sans_label/63297907-41e2-4a9f-90a2-4343f07a1580.jpg,0,normal
../data/raw/sans_label/63493130-2687-4ed7-90a0-c5f26adad303.jpg,0,normal
../data/raw/sans_label/6387d2ce-33c0-48d1-90f4-720f19382f62.jpg,0,normal
../data/raw/sans_label/63ca22a2-f45f-44d9-9aae-00f4d9bd795a.jpg,1,cancer
../data/raw/sans_label/63f74ae7-15f3-40e6-90f8-850dd20dbb70.jpg,0,normal
../data/raw/sans_label/64621ec7-b7c0-49ab-80d4-effba160d22c.jpg,0,normal
../data/raw/sans_label/647895dc-e736-4a30-bc1b-71c5b3065b17.jpg,0,normal
../data/raw/sans_label/64a29f50-88e4-4e19-bfcc-c838e9566c5d.jpg,1,cancer
../data/raw/sans_label/64e3c52e-6351-4501-a3bf-713cecc6b598.jpg,1,cancer
../data/raw/sans_label/65305eca-4322-433d-8b85-018e7f3b76c8.jpg,0,normal
../data/raw/sans_label/6543f400-4a2f-4365-b36f-e6fecf3799d4.jpg,1,cancer
../data/raw/sans_label/65444b52-e69f-4a86-9a26-68ed2bf6addf.jpg,0,normal
../data/raw/sans_label/65664115-d6c0-4d61-8708-1e8e36f1c193.jpg,1,cancer
../data/raw/sans_label/65d5aca4-a25f-4fa8-9b48-c5c46fadbf7a.jpg,0,normal
../data/raw/sans_label/6617f4da-4eff-47cd-b82b-e805cf91133f.jpg,0,normal
../data/raw/sans_label/66787dcb-65fc-465b-99f8-a5f3df43de8f.jpg,1,cancer
../data/raw/sans_label/6691bbb0-a19f-4ac0-abb6-5614543e173e.jpg,0,normal
../data/raw/sans_label/66c8ed25-12ad-4966-a78e-e03e2f2d1052.jpg,0,normal
../data/raw/sans_label/66d4bf2b-0482-4db4-885e-89572cb5fc98.jpg,1,cancer
../data/raw/sans_label/67236d73-599f-4892-962a-dce0a9385dfa.jpg,1,cancer
../data/raw/sans_label/6756262e-9803-41a3-97ed-89deab377693.jpg,1,cancer
../data/raw/sans_label/67722cde-ef60-48a0-8509-4fb75a2528b3.jpg,1,cancer
../data/raw/sans_label/679bb091-0f65-45dc-9947-9209c0e02c75.jpg,1,cancer
../data/raw/sans_label/67e3f880-94e9-42cc-bb99-5bba6b4bffcd.jpg,1,cancer
../data/raw/sans_label/6825eab8-f17c-4521-a5b7-818729c0c5d9.jpg,0,normal
../data/raw/sans_label/6835f69b-714e-4707-843c-3b11613a41ca.jpg,0,normal
../data/raw/sans_label/68894621-bd4e-4ea1-92e4-049a42ea00d3.jpg,1,cancer
../data/raw/sans_label/68974c00-5555-4cda-907f-fa19e2ebba1d.jpg,0,normal
../data/raw/sans_label/68aeff0a-1aa3-4a06-b7e3-d9cae0ea84f5.jpg,1,cancer
../data/raw/sans_label/68b3a1ed-7cc5-4267-bd56-f043506b7f77.jpg,1,cancer
../data/raw/sans_label/68c5d327-c169-40d6-b3e6-f0e2f1b3d61b.jpg,0,normal
../data/raw/sans_label/68dec09a-7f1c-40e7-94f6-ca2c39073794.jpg,1,cancer
../data/raw/sans_label/68e62626-7a8b-4149-baba-5550379957e7.jpg,1,cancer
../data/raw/sans_label/691c1f9a-1fd6-4abc-bd75-db261111bd2b.jpg,1,cancer
../data/raw/sans_label/692df5a7-346a-45cf-a283-07806ed8bb0b.jpg,1,cancer
../data/raw/sans_label/694f4feb-433e-458a-8112-64c143ad8193.jpg,1,cancer
../data/raw/sans_label/696edec1-fa74-41ed-bf5d-f97cade93e84.jpg,1,cancer
../data/raw/sans_label/69abbee9-403a-4850-84e6-d7817ea07054.jpg,0,normal
../data/raw/sans_label/69bbe849-f752-4ee7-890f-6bbba6638e28.jpg,0,normal
